,Unnamed: 0,Site_EUI,pos,Tax_Parcel,Years_Repo,Site_Energ,Gross_Sq_F,GHG_Emissi,ZIP,ShapeSTLen,EnergyStar,Pct_Gas,Reported,Pct_Electr,Address,GHG_Intens,Year_Built,Property_T,Water_Inte
1567,1567,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,708.165062, ,0.0,No,0.0, ,0.0, , ,0.0
1568,1568,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,264.448831, ,0.0,No,0.0, ,0.0, , ,0.0
1569,1569,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,312.644741, ,0.0,No,0.0, ,0.0, , ,0.0
1570,1570,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,797.476607, ,0.0,No,0.0, ,0.0, , ,0.0
1571,1571,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,72.299272, ,0.0,No,0.0, ,0.0, , ,0.0
1572,1572,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,37.046838, ,0.0,No,0.0, ,0.0, , ,0.0
1573,1573,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,48.892242, ,0.0,No,0.0, ,0.0, , ,0.0
1574,1574,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,38.259267, ,0.0,No,0.0, ,0.0, , ,0.0
1575,1575,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,604.356276, ,0.0,No,0.0, ,0.0, , ,0.0
1576,1576,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,555.940316, ,0.0,No,0.0, ,0.0, , ,0.0
1577,1577,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,355.340318, ,0.0,No,0.0, ,0.0, , ,0.0
1578,1578,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,981.068042, ,0.0,No,0.0, ,0.0, , ,0.0
1579,1579,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,1190.319775, ,0.0,No,0.0, ,0.0, , ,0.0
1580,1580,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,2149.917205, ,0.0,No,0.0, ,0.0, , ,0.0
1581,1581,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,49.182523, ,0.0,No,0.0, ,0.0, , ,0.0
1582,1582,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,95.834819, ,0.0,No,0.0, ,0.0, , ,0.0
1583,1583,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,55.121689, ,0.0,No,0.0, ,0.0, , ,0.0
1584,1584,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,701.761942, ,0.0,No,0.0, ,0.0, , ,0.0
1585,1585,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,448.203103, ,0.0,No,0.0, ,0.0, , ,0.0
1586,1586,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,33.868206, ,0.0,No,0.0, ,0.0, , ,0.0
1587,1587,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,112.563874, ,0.0,No,0.0, ,0.0, , ,0.0
1588,1588,0.0," -71.0595677,42.3604823", ,"2014, 2015",0.0,0.0,0.0,2126,1197.997293, ,0.0,No,0.0, ,0.0, , ,0.0
1589,1589,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,286.320627, ,0.0,No,0.0, ,0.0, , ,0.0
1590,1590,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,692.347283, ,0.0,No,0.0, ,0.0, , ,0.0
1591,1591,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2467,7570.82362, ,0.0,No,0.0, ,0.0, , ,0.0
1592,1592,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,388.813223, ,0.0,No,0.0, ,0.0, , ,0.0
1593,1593,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,311.007203, ,0.0,No,0.0, ,0.0, , ,0.0
1594,1594,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2120,1808.903966, ,0.0,No,0.0, ,0.0, , ,0.0
1595,1595,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2120,529.421901, ,0.0,No,0.0, ,0.0, , ,0.0
1596,1596,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,458.209792, ,0.0,No,0.0, ,0.0, , ,0.0
1597,1597,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2120,69.436135, ,0.0,No,0.0, ,0.0, , ,0.0
1598,1598,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,722.099128, ,0.0,No,0.0, ,0.0, , ,0.0
1599,1599,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,416.121104, ,0.0,No,0.0, ,0.0, , ,0.0
1600,1600,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,771.642507, ,0.0,No,0.0, ,0.0, , ,0.0
1601,1601,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,460.565619, ,0.0,No,0.0, ,0.0, , ,0.0
1602,1602,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,883.128738, ,0.0,No,0.0, ,0.0, , ,0.0
1603,1603,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,755.996058, ,0.0,No,0.0, ,0.0, , ,0.0
1604,1604,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2120,470.243456, ,0.0,No,0.0, ,0.0, , ,0.0
1605,1605,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2120,634.718088, ,0.0,No,0.0, ,0.0, , ,0.0
1606,1606,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,1469.388734, ,0.0,No,0.0, ,0.0, , ,0.0
1607,1607,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,292.22504, ,0.0,No,0.0, ,0.0, , ,0.0
1608,1608,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2120,157.448509, ,0.0,No,0.0, ,0.0, , ,0.0
1609,1609,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,828.233756, ,0.0,No,0.0, ,0.0, , ,0.0
1610,1610,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,162.344068, ,0.0,No,0.0, ,0.0, , ,0.0
1611,1611,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,266.210901, ,0.0,No,0.0, ,0.0, , ,0.0
1612,1612,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,227.345785, ,0.0,No,0.0, ,0.0, , ,0.0
1613,1613,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,909.574093, ,0.0,No,0.0, ,0.0, , ,0.0
1614,1614,0.0," -71.0595677,42.3604823",Not Available,2016,0.0,450919.0,0.0,2136,2620.093861, ,0.0,Yes,0.0,Meadow Road,0.0,1950,Non-Refrigerated Warehouse,3.719072
1615,1615,0.0," -71.1282176,42.2330023", , ,0.0,0.0,0.0,2116,250.834143, ,0.0,No,0.0, ,0.0, , ,0.0
1616,1616,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,529.869071, ,0.0,No,0.0, ,0.0, , ,0.0
1617,1617,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,1065.023677, ,0.0,No,0.0, ,0.0, , ,0.0
1618,1618,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,377.602294, ,0.0,No,0.0, ,0.0, , ,0.0
1619,1619,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,340.484311, ,0.0,No,0.0, ,0.0, , ,0.0
1620,1620,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2108,335.725659, ,0.0,No,0.0, ,0.0, , ,0.0
1621,1621,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2108,269.771132, ,0.0,No,0.0, ,0.0, , ,0.0
1622,1622,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,407.355796, ,0.0,No,0.0, ,0.0, , ,0.0
1623,1623,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,564.268731, ,0.0,No,0.0, ,0.0, , ,0.0
1624,1624,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,483.315905, ,0.0,No,0.0, ,0.0, , ,0.0
1625,1625,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2199,722.01112, ,0.0,No,0.0, ,0.0, , ,0.0
1626,1626,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,1032.453942, ,0.0,No,0.0, ,0.0, , ,0.0
1627,1627,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,473.648041, ,0.0,No,0.0, ,0.0, , ,0.0
1628,1628,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,539.017243, ,0.0,No,0.0, ,0.0, , ,0.0
1629,1629,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,413.387275, ,0.0,No,0.0, ,0.0, , ,0.0
1630,1630,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,226.720913, ,0.0,No,0.0, ,0.0, , ,0.0
1631,1631,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,353.820638, ,0.0,No,0.0, ,0.0, , ,0.0
1632,1632,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,543.445371, ,0.0,No,0.0, ,0.0, , ,0.0
1633,1633,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,385.416508, ,0.0,No,0.0, ,0.0, , ,0.0
1634,1634,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,782.078772, ,0.0,No,0.0, ,0.0, , ,0.0
1635,1635,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,557.455698, ,0.0,No,0.0, ,0.0, , ,0.0
1636,1636,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,462.430309, ,0.0,No,0.0, ,0.0, , ,0.0
1637,1637,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,539.449358, ,0.0,No,0.0, ,0.0, , ,0.0
1638,1638,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,727.674404, ,0.0,No,0.0, ,0.0, , ,0.0
1639,1639,91.7," -71.0595677,42.3604823",Not Available,"2014, 2015, 2016",4607028.4,50266.0,326.7,2215,689.696762, ,0.591947,Yes,0.408053,260-266 Huntington Avenue,6.5,1924,Performing Arts,14.542633
1640,1640,0.0," -71.11727467438,42.2678388176484", , ,0.0,0.0,0.0,2129,570.488438, ,0.0,No,0.0, ,0.0, , ,0.0
1641,1641,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,473.973405, ,0.0,No,0.0, ,0.0, , ,0.0
1642,1642,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,350.078781, ,0.0,No,0.0, ,0.0, , ,0.0
1643,1643,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,1304.109177, ,0.0,No,0.0, ,0.0, , ,0.0
1644,1644,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,518.0756, ,0.0,No,0.0, ,0.0, , ,0.0
1645,1645,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,700.559011, ,0.0,No,0.0, ,0.0, , ,0.0
1646,1646,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,576.900077, ,0.0,No,0.0, ,0.0, , ,0.0
1647,1647,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,451.082567, ,0.0,No,0.0, ,0.0, , ,0.0
1648,1648,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2128,779.360219, ,0.0,No,0.0, ,0.0, , ,0.0
1649,1649,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2113,353.47097, ,0.0,No,0.0, ,0.0, , ,0.0
1650,1650,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,329.834569, ,0.0,No,0.0, ,0.0, , ,0.0
1651,1651,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,506.375357, ,0.0,No,0.0, ,0.0, , ,0.0
1652,1652,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,360.514984, ,0.0,No,0.0, ,0.0, , ,0.0
1653,1653,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,284.592802, ,0.0,No,0.0, ,0.0, , ,0.0
1654,1654,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,834.404807, ,0.0,No,0.0, ,0.0, , ,0.0
1655,1655,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,824.711112, ,0.0,No,0.0, ,0.0, , ,0.0
1656,1656,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,956.112767, ,0.0,No,0.0, ,0.0, , ,0.0
1657,1657,28.8," -71.0595677,42.3604823",Not Available,2016,1290377.5,44800.0,124.8,2135,622.64267, ,0.0,Yes,1.0,1550 Soldiers Field Road,2.8,1955,Office,5.234375
1658,1658,0.0," -71.1481518152954,42.3606870300939", , ,0.0,0.0,0.0,2135,608.696326, ,0.0,No,0.0, ,0.0, , ,0.0
1659,1659,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,495.126476, ,0.0,No,0.0, ,0.0, , ,0.0
1660,1660,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1218.740072, ,0.0,No,0.0, ,0.0, , ,0.0
1661,1661,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2121,1090.328683, ,0.0,No,0.0, ,0.0, , ,0.0
1662,1662,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,666.961167, ,0.0,No,0.0, ,0.0, , ,0.0
1663,1663,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,473.238096, ,0.0,No,0.0, ,0.0, , ,0.0
1664,1664,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,861.747156, ,0.0,No,0.0, ,0.0, , ,0.0
1665,1665,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2131,619.272342, ,0.0,No,0.0, ,0.0, , ,0.0
1666,1666,71.3," -71.0595677,42.3604823",1200967000,2016,2407566.3,33750.0,164.6,2119,633.758732, ,0.650034,Yes,0.349966,384 WARREN STREET,4.9,1920,Other - Education,8.174815
1667,1667,0.0," -71.0827729,42.309753", , ,0.0,0.0,0.0,2122,915.5826, ,0.0,No,0.0, ,0.0, , ,0.0
1668,1668,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,769.589034, ,0.0,No,0.0, ,0.0, , ,0.0
1669,1669,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,625.198374, ,0.0,No,0.0, ,0.0, , ,0.0
1670,1670,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,388.93151, ,0.0,No,0.0, ,0.0, , ,0.0
1671,1671,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,963.347035, ,0.0,No,0.0, ,0.0, , ,0.0
1672,1672,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2131,1322.870837, ,0.0,No,0.0, ,0.0, , ,0.0
1673,1673,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2130,1725.766246, ,0.0,No,0.0, ,0.0, , ,0.0
1674,1674,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2131,1113.87026, ,0.0,No,0.0, ,0.0, , ,0.0
1675,1675,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,1054.601315, ,0.0,No,0.0, ,0.0, , ,0.0
1676,1676,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,1265.101182, ,0.0,No,0.0, ,0.0, , ,0.0
1677,1677,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,328.193701, ,0.0,No,0.0, ,0.0, , ,0.0
1678,1678,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,508.300766, ,0.0,No,0.0, ,0.0, , ,0.0
1679,1679,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,567.486623, ,0.0,No,0.0, ,0.0, , ,0.0
1680,1680,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,1025.707235, ,0.0,No,0.0, ,0.0, , ,0.0
1681,1681,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,516.622794, ,0.0,No,0.0, ,0.0, , ,0.0
1682,1682,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,854.92094, ,0.0,No,0.0, ,0.0, , ,0.0
1683,1683,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,2348.187282, ,0.0,No,0.0, ,0.0, , ,0.0
1684,1684,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2108,287.291673, ,0.0,No,0.0, ,0.0, , ,0.0
1685,1685,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2110,322.63515, ,0.0,No,0.0, ,0.0, , ,0.0
1686,1686,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,742.05881, ,0.0,No,0.0, ,0.0, , ,0.0
1687,1687,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,314.128246, ,0.0,No,0.0, ,0.0, , ,0.0
1688,1688,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,350.543775, ,0.0,No,0.0, ,0.0, , ,0.0
1689,1689,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,559.511443, ,0.0,No,0.0, ,0.0, , ,0.0
1690,1690,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,870.906965, ,0.0,No,0.0, ,0.0, , ,0.0
1691,1691,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,542.377043, ,0.0,No,0.0, ,0.0, , ,0.0
1692,1692,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1111.866208, ,0.0,No,0.0, ,0.0, , ,0.0
1693,1693,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,359.273796, ,0.0,No,0.0, ,0.0, , ,0.0
1694,1694,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2121,608.19552, ,0.0,No,0.0, ,0.0, , ,0.0
1695,1695,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,334.447733, ,0.0,No,0.0, ,0.0, , ,0.0
1696,1696,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,455.315572, ,0.0,No,0.0, ,0.0, , ,0.0
1697,1697,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,359.305874, ,0.0,No,0.0, ,0.0, , ,0.0
1698,1698,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,333.944336, ,0.0,No,0.0, ,0.0, , ,0.0
1699,1699,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,613.590877, ,0.0,No,0.0, ,0.0, , ,0.0
1700,1700,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,322.341618, ,0.0,No,0.0, ,0.0, , ,0.0
1701,1701,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,441.519237, ,0.0,No,0.0, ,0.0, , ,0.0
1702,1702,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,378.472508, ,0.0,No,0.0, ,0.0, , ,0.0
1703,1703,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,455.184436, ,0.0,No,0.0, ,0.0, , ,0.0
1704,1704,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,630.664794, ,0.0,No,0.0, ,0.0, , ,0.0
1705,1705,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,808.019784, ,0.0,No,0.0, ,0.0, , ,0.0
1706,1706,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,1093.621186, ,0.0,No,0.0, ,0.0, , ,0.0
1707,1707,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2210,899.933203, ,0.0,No,0.0, ,0.0, , ,0.0
1708,1708,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2121,478.135825, ,0.0,No,0.0, ,0.0, , ,0.0
1709,1709,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,775.884736, ,0.0,No,0.0, ,0.0, , ,0.0
1710,1710,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,504.640078, ,0.0,No,0.0, ,0.0, , ,0.0
1711,1711,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2132,847.916684, ,0.0,No,0.0, ,0.0, , ,0.0
1712,1712,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,577.75851, ,0.0,No,0.0, ,0.0, , ,0.0
1713,1713,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,958.737442, ,0.0,No,0.0, ,0.0, , ,0.0
1714,1714,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,445.082572, ,0.0,No,0.0, ,0.0, , ,0.0
1715,1715,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2125,220.467457, ,0.0,No,0.0, ,0.0, , ,0.0
1716,1716,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,543.800638, ,0.0,No,0.0, ,0.0, , ,0.0
1717,1717,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2119,610.989349, ,0.0,No,0.0, ,0.0, , ,0.0
1718,1718,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,724.569451, ,0.0,No,0.0, ,0.0, , ,0.0
1719,1719,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2215,1286.292895, ,0.0,No,0.0, ,0.0, , ,0.0
1720,1720,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2210,326.068017, ,0.0,No,0.0, ,0.0, , ,0.0
1721,1721,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,629.542111, ,0.0,No,0.0, ,0.0, , ,0.0
1722,1722,54.1," -71.0595677,42.3604823",Not Available,2016,2434548.7,45000.0,235.5,2125,1010.621009, ,0.0,Yes,1.0,78 - 80 East Cottage Street,5.2,1937,Manufacturing/Industrial Plant,526.508889
1723,1723,0.0," -71.0669083684709,42.3213646206939", , ,0.0,0.0,0.0,2111,906.776089, ,0.0,No,0.0, ,0.0, , ,0.0
1724,1724,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,793.262138, ,0.0,No,0.0, ,0.0, , ,0.0
1725,1725,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,687.871226, ,0.0,No,0.0, ,0.0, , ,0.0
1726,1726,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2134,822.853638, ,0.0,No,0.0, ,0.0, , ,0.0
1727,1727,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2121,857.273219, ,0.0,No,0.0, ,0.0, , ,0.0
1728,1728,105.5," -71.0595677,42.3604823",402000000,"2015, 2016",6117872.7,58000.0,325.0,2215,414.677723,83,0.99971,Yes,0.00029,150 Riverway,5.6,2008,Residence Hall/Dormitory,3.332759
1729,1729,0.0," -71.1061529791132,42.3423276241097", , ,0.0,0.0,0.0,2125,464.527089, ,0.0,No,0.0, ,0.0, , ,0.0
1730,1730,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,906.878365, ,0.0,No,0.0, ,0.0, , ,0.0
1731,1731,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,763.7895, ,0.0,No,0.0, ,0.0, , ,0.0
1732,1732,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2122,692.779724, ,0.0,No,0.0, ,0.0, , ,0.0
1733,1733,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2136,6003.567787, ,0.0,No,0.0, ,0.0, , ,0.0
1734,1734,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,1018.689501, ,0.0,No,0.0, ,0.0, , ,0.0
1735,1735,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2126,430.032286, ,0.0,No,0.0, ,0.0, , ,0.0
1736,1736,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2124,585.071326, ,0.0,No,0.0, ,0.0, , ,0.0
1737,1737,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,371.189194, ,0.0,No,0.0, ,0.0, , ,0.0
1738,1738,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,246.686716, ,0.0,No,0.0, ,0.0, , ,0.0
1739,1739,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,414.465972, ,0.0,No,0.0, ,0.0, , ,0.0
1740,1740,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2127,1250.294604, ,0.0,No,0.0, ,0.0, , ,0.0
1741,1741,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2109,428.851236, ,0.0,No,0.0, ,0.0, , ,0.0
1742,1742,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2108,373.910257, ,0.0,No,0.0, ,0.0, , ,0.0
1743,1743,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2210,360.835132, ,0.0,No,0.0, ,0.0, , ,0.0
1744,1744,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,635.492967, ,0.0,No,0.0, ,0.0, , ,0.0
1745,1745,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,419.116907, ,0.0,No,0.0, ,0.0, , ,0.0
1746,1746,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2114,411.696368, ,0.0,No,0.0, ,0.0, , ,0.0
1747,1747,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2111,338.608543, ,0.0,No,0.0, ,0.0, , ,0.0
1748,1748,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2129,1068.256718, ,0.0,No,0.0, ,0.0, , ,0.0
1749,1749,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,838.982628, ,0.0,No,0.0, ,0.0, , ,0.0
1750,1750,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2135,2762.105514, ,0.0,No,0.0, ,0.0, , ,0.0
1751,1751,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2210,510.283483, ,0.0,No,0.0, ,0.0, , ,0.0
1752,1752,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2116,490.781328, ,0.0,No,0.0, ,0.0, , ,0.0
1753,1753,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2115,586.001514, ,0.0,No,0.0, ,0.0, , ,0.0
1754,1754,76.8," -71.0595677,42.3604823",Not Available,2016,10983556.1,143000.0,770.7,2115,791.53134, ,0.609,Yes,0.391,290 Huntington Ave,5.4,1867,College/University,13.0
1755,1755,0.0," -71.0867177105228,42.3410919673064", , ,0.0,0.0,0.0,2127,770.465568, ,0.0,No,0.0, ,0.0, , ,0.0
1756,1756,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,1000.016985, ,0.0,No,0.0, ,0.0, , ,0.0
1757,1757,0.0," -71.0595677,42.3604823", , ,0.0,0.0,0.0,2118,678.488424, ,0.0,No,0.0, ,0.0, , ,0.0
